#,,,,,"generated_by='OpenQuake engine 3.21.0', start_date='2025-07-24T11:00:29', checksum=780008276, investigation_time=50.0, mag_bin_edges=[4.5, 5.0, 5.5, 6.0, 6.5, 7.0, 7.5, 8.0, 8.5, 9.0], dist_bin_edges=[0.0, 10.0, 20.0, 30.0, 40.0, 50.0, 60.0, 70.0, 80.0, 90.0, 100.0, 110.0, 120.0, 130.0, 140.0, 150.0, 160.0, 170.0, 180.0, 190.0, 200.0, 210.0, 220.0, 230.0, 240.0, 250.0, 260.0, 270.0, 280.0, 290.0, 300.0, 310.0, 320.0, 330.0, 340.0, 350.0, 360.0, 370.0, 380.0, 390.0, 400.0], lon_bin_edges=[-82.08239683699213, -81.68269718843744, -81.28299753988277, -80.88329789132808, -80.48359824277341, -80.08389859421872, -79.68419894566405, -79.28449929710936, -78.88479964855468, -78.4851, -78.08540035144532, -77.68570070289064, -77.28600105433596, -76.88630140578128, -76.4866017572266, -76.08690210867192, -75.68720246011723, -75.28750281156256, -74.88780316300787], lat_bin_edges=[-3.77258, -3.372882222222222, -2.973184444444444, -2.5734866666666663, -2.1737888888888883, -1.7740911111111104, -1.3743933333333325, -0.9746955555555545, -0.5749977777777766, -0.17529999999999868, 0.22439777777777925, 0.6240955555555572, 1.023793333333335, 1.423491111111113, 1.823188888888891, 2.222886666666669, 2.622584444444447, 3.0222822222222248, 3.4219800000000027], eps_bin_edges=[-6.0, -4.0, -2.0, 0.0, 2.0, 4.0, 6.0], tectonic_region_types=['Active Shallow Crust', 'Subduction Interface', 'Subduction IntraSlab'], lon=-78.4851, lat=-0.1753"
imt,iml,poe,lon,lat,mean
SA(3.53),7.05592E-02,2.00000E-01,-7.86849E+01,-1.97394E+00,4.05419E-05
SA(3.53),7.05592E-02,2.00000E-01,-7.86849E+01,-1.57424E+00,3.42988E-04
SA(3.53),7.05592E-02,2.00000E-01,-7.86849E+01,-1.17454E+00,7.26814E-04
SA(3.53),7.05592E-02,2.00000E-01,-7.86849E+01,-7.74847E-01,3.96785E-03
SA(3.53),7.05592E-02,2.00000E-01,-7.86849E+01,-3.75149E-01,3.61086E-02
SA(3.53),7.05592E-02,2.00000E-01,-7.86849E+01,2.45489E-02,7.09895E-02
SA(3.53),7.05592E-02,2.00000E-01,-7.86849E+01,4.24247E-01,1.32206E-04
SA(3.53),7.05592E-02,2.00000E-01,-7.86849E+01,8.23944E-01,2.81835E-05
SA(3.53),7.05592E-02,2.00000E-01,-7.86849E+01,1.22364E+00,9.61750E-05
SA(3.53),7.05592E-02,2.00000E-01,-7.86849E+01,1.62334E+00,2.32382E-04
SA(3.53),7.05592E-02,2.00000E-01,-7.86849E+01,2.02304E+00,1.76021E-04
SA(3.53),7.05592E-02,2.00000E-01,-7.86849E+01,2.42274E+00,6.63875E-05
SA(3.53),7.05592E-02,2.00000E-01,-7.86849E+01,2.82243E+00,3.77817E-05
SA(3.53),7.05592E-02,2.00000E-01,-7.86849E+01,3.22213E+00,1.38844E-05
SA(3.53),7.05592E-02,2.00000E-01,-7.82853E+01,-3.57273E+00,3.01660E-09
SA(3.53),7.05592E-02,2.00000E-01,-7.82853E+01,-3.17303E+00,2.89897E-07
SA(3.53),7.05592E-02,2.00000E-01,-7.82853E+01,-2.77334E+00,7.56038E-07
SA(3.53),7.05592E-02,2.00000E-01,-7.82853E+01,-2.37364E+00,3.19136E-06
SA(3.53),7.05592E-02,2.00000E-01,-7.82853E+01,-1.97394E+00,7.46307E-06
SA(3.53),7.05592E-02,2.00000E-01,-7.82853E+01,-1.57424E+00,8.97383E-05
SA(3.53),7.05592E-02,2.00000E-01,-7.82853E+01,-1.17454E+00,2.04504E-03
SA(3.53),7.05592E-02,2.00000E-01,-7.82853E+01,-7.74847E-01,7.34182E-03
SA(3.53),7.05592E-02,2.00000E-01,-7.82853E+01,-3.75149E-01,3.53682E-02
SA(3.53),7.05592E-02,2.00000E-01,-7.82853E+01,2.45489E-02,1.91654E-02
SA(3.53),7.05592E-02,2.00000E-01,-7.82853E+01,4.24247E-01,1.20009E-04
SA(3.53),7.05592E-02,2.00000E-01,-7.82853E+01,8.23944E-01,2.20548E-05
SA(3.53),7.05592E-02,2.00000E-01,-7.82853E+01,1.22364E+00,3.83771E-06
SA(3.53),7.05592E-02,2.00000E-01,-7.82853E+01,1.62334E+00,1.05501E-06
SA(3.53),7.05592E-02,2.00000E-01,-7.82853E+01,2.02304E+00,4.68822E-05
SA(3.53),7.05592E-02,2.00000E-01,-7.82853E+01,2.42274E+00,6.15035E-05
SA(3.53),7.05592E-02,2.00000E-01,-7.82853E+01,2.82243E+00,4.31587E-05
SA(3.53),7.05592E-02,2.00000E-01,-7.82853E+01,3.22213E+00,1.45280E-05
SA(3.53),7.05592E-02,2.00000E-01,-7.78856E+01,-3.57273E+00,3.51709E-07
SA(3.53),7.05592E-02,2.00000E-01,-7.78856E+01,-3.17303E+00,8.05140E-07
SA(3.53),7.05592E-02,2.00000E-01,-7.78856E+01,-2.77334E+00,5.48054E-07
SA(3.53),7.05592E-02,2.00000E-01,-7.78856E+01,-2.37364E+00,1.89874E-06
SA(3.53),7.05592E-02,2.00000E-01,-7.78856E+01,-1.97394E+00,4.29996E-06
SA(3.53),7.05592E-02,2.00000E-01,-7.78856E+01,-1.57424E+00,1.24808E-05
SA(3.53),7.05592E-02,2.00000E-01,-7.78856E+01,-1.17454E+00,3.58873E-04
SA(3.53),7.05592E-02,2.00000E-01,-7.78856E+01,-7.74847E-01,2.55139E-03
SA(3.53),7.05592E-02,2.00000E-01,-7.78856E+01,-3.75149E-01,2.02249E-02
SA(3.53),7.05592E-02,2.00000E-01,-7.78856E+01,2.45489E-02,1.02944E-02
SA(3.53),7.05592E-02,2.00000E-01,-7.78856E+01,4.24247E-01,1.58155E-04
SA(3.53),7.05592E-02,2.00000E-01,-7.78856E+01,8.23944E-01,1.15669E-05
SA(3.53),7.05592E-02,2.00000E-01,-7.78856E+01,1.22364E+00,3.25355E-06
SA(3.53),7.05592E-02,2.00000E-01,-7.78856E+01,1.62334E+00,7.40876E-07
SA(3.53),7.05592E-02,2.00000E-01,-7.78856E+01,2.02304E+00,2.38732E-09
SA(3.53),7.05592E-02,2.00000E-01,-7.78856E+01,2.42274E+00,8.11500E-08
SA(3.53),7.05592E-02,2.00000E-01,-7.78856E+01,2.82243E+00,1.65997E-05
SA(3.53),7.05592E-02,2.00000E-01,-7.78856E+01,3.22213E+00,1.34467E-05
SA(3.53),7.05592E-02,2.00000E-01,-7.74859E+01,-3.57273E+00,3.23856E-07
SA(3.53),7.05592E-02,2.00000E-01,-7.74859E+01,-3.17303E+00,2.41694E-06
SA(3.53),7.05592E-02,2.00000E-01,-7.74859E+01,-2.77334E+00,1.05363E-06
SA(3.53),7.05592E-02,2.00000E-01,-7.74859E+01,-2.37364E+00,1.53002E-06
SA(3.53),7.05592E-02,2.00000E-01,-7.74859E+01,-1.97394E+00,3.21398E-06
SA(3.53),7.05592E-02,2.00000E-01,-7.74859E+01,-1.57424E+00,8.32035E-06
SA(3.53),7.05592E-02,2.00000E-01,-7.74859E+01,-1.17454E+00,2.51644E-05
SA(3.53),7.05592E-02,2.00000E-01,-7.74859E+01,-7.74847E-01,4.24725E-05
SA(3.53),7.05592E-02,2.00000E-01,-7.74859E+01,-3.75149E-01,2.08767E-04
SA(3.53),7.05592E-02,2.00000E-01,-7.74859E+01,2.45489E-02,1.83650E-04
SA(3.53),7.05592E-02,2.00000E-01,-7.74859E+01,4.24247E-01,1.92352E-04
SA(3.53),7.05592E-02,2.00000E-01,-7.74859E+01,8.23944E-01,1.02422E-05
SA(3.53),7.05592E-02,2.00000E-01,-7.74859E+01,1.22364E+00,1.21849E-06
SA(3.53),7.05592E-02,2.00000E-01,-7.74859E+01,1.62334E+00,6.60476E-08
SA(3.53),7.05592E-02,2.00000E-01,-7.74859E+01,2.02304E+00,1.31119E-09
SA(3.53),7.05592E-02,2.00000E-01,-7.74859E+01,2.42274E+00,4.79287E-11
SA(3.53),7.05592E-02,2.00000E-01,-7.74859E+01,2.82243E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.74859E+01,3.22213E+00,7.01035E-07
SA(3.53),7.05592E-02,2.00000E-01,-7.70862E+01,-3.57273E+00,1.96274E-10
SA(3.53),7.05592E-02,2.00000E-01,-7.70862E+01,-3.17303E+00,1.88145E-06
SA(3.53),7.05592E-02,2.00000E-01,-7.70862E+01,-2.77334E+00,2.83974E-06
SA(3.53),7.05592E-02,2.00000E-01,-7.70862E+01,-2.37364E+00,6.24463E-07
SA(3.53),7.05592E-02,2.00000E-01,-7.70862E+01,-1.97394E+00,1.15761E-06
SA(3.53),7.05592E-02,2.00000E-01,-7.70862E+01,-1.57424E+00,2.66702E-06
SA(3.53),7.05592E-02,2.00000E-01,-7.70862E+01,-1.17454E+00,5.55824E-06
SA(3.53),7.05592E-02,2.00000E-01,-7.70862E+01,-7.74847E-01,1.03530E-06
SA(3.53),7.05592E-02,2.00000E-01,-7.70862E+01,-3.75149E-01,4.09022E-06
SA(3.53),7.05592E-02,2.00000E-01,-7.70862E+01,2.45489E-02,1.50144E-05
SA(3.53),7.05592E-02,2.00000E-01,-7.70862E+01,4.24247E-01,2.66800E-06
SA(3.53),7.05592E-02,2.00000E-01,-7.70862E+01,8.23944E-01,4.58987E-06
SA(3.53),7.05592E-02,2.00000E-01,-7.70862E+01,1.22364E+00,1.76625E-06
SA(3.53),7.05592E-02,2.00000E-01,-7.70862E+01,1.62334E+00,3.13890E-09
SA(3.53),7.05592E-02,2.00000E-01,-7.70862E+01,2.02304E+00,6.82938E-10
SA(3.53),7.05592E-02,2.00000E-01,-7.70862E+01,2.42274E+00,6.44483E-11
SA(3.53),7.05592E-02,2.00000E-01,-7.70862E+01,2.82243E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.70862E+01,3.22213E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.66865E+01,-3.57273E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.66865E+01,-3.17303E+00,4.00041E-07
SA(3.53),7.05592E-02,2.00000E-01,-7.66865E+01,-2.77334E+00,2.13366E-06
SA(3.53),7.05592E-02,2.00000E-01,-7.66865E+01,-2.37364E+00,9.33007E-08
SA(3.53),7.05592E-02,2.00000E-01,-7.66865E+01,-1.97394E+00,2.07479E-07
SA(3.53),7.05592E-02,2.00000E-01,-7.66865E+01,-1.57424E+00,4.70136E-07
SA(3.53),7.05592E-02,2.00000E-01,-7.66865E+01,-1.17454E+00,2.27613E-07
SA(3.53),7.05592E-02,2.00000E-01,-7.66865E+01,-7.74847E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.66865E+01,-3.75149E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.66865E+01,2.45489E-02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.66865E+01,4.24247E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.66865E+01,8.23944E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.66865E+01,1.22364E+00,3.05221E-08
SA(3.53),7.05592E-02,2.00000E-01,-7.66865E+01,1.62334E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.66865E+01,2.02304E+00,4.66114E-11
SA(3.53),7.05592E-02,2.00000E-01,-7.66865E+01,2.42274E+00,1.16003E-11
SA(3.53),7.05592E-02,2.00000E-01,-7.66865E+01,2.82243E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.66865E+01,3.22213E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.62868E+01,-3.57273E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.62868E+01,-3.17303E+00,2.53086E-12
SA(3.53),7.05592E-02,2.00000E-01,-7.62868E+01,-2.77334E+00,9.46561E-07
SA(3.53),7.05592E-02,2.00000E-01,-7.62868E+01,-2.37364E+00,1.27674E-08
SA(3.53),7.05592E-02,2.00000E-01,-7.62868E+01,-1.97394E+00,6.97452E-08
SA(3.53),7.05592E-02,2.00000E-01,-7.62868E+01,-1.57424E+00,8.61463E-08
SA(3.53),7.05592E-02,2.00000E-01,-7.62868E+01,-1.17454E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.62868E+01,-7.74847E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.62868E+01,-3.75149E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.62868E+01,2.45489E-02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.62868E+01,4.24247E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.62868E+01,8.23944E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.62868E+01,1.22364E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.62868E+01,1.62334E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.62868E+01,2.02304E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.62868E+01,2.42274E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.62868E+01,2.82243E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.62868E+01,3.22213E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.58871E+01,-3.57273E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.58871E+01,-3.17303E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.58871E+01,-2.77334E+00,7.80917E-08
SA(3.53),7.05592E-02,2.00000E-01,-7.58871E+01,-2.37364E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.58871E+01,-1.97394E+00,3.91558E-09
SA(3.53),7.05592E-02,2.00000E-01,-7.58871E+01,-1.57424E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.58871E+01,-1.17454E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.58871E+01,-7.74847E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.58871E+01,-3.75149E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.58871E+01,2.45489E-02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.58871E+01,4.24247E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.58871E+01,8.23944E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.58871E+01,1.22364E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.58871E+01,1.62334E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.58871E+01,2.02304E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.58871E+01,2.42274E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.58871E+01,2.82243E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.58871E+01,3.22213E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.54874E+01,-3.57273E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.54874E+01,-3.17303E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.54874E+01,-2.77334E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.54874E+01,-2.37364E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.54874E+01,-1.97394E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.54874E+01,-1.57424E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.54874E+01,-1.17454E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.54874E+01,-7.74847E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.54874E+01,-3.75149E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.54874E+01,2.45489E-02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.54874E+01,4.24247E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.54874E+01,8.23944E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.54874E+01,1.22364E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.54874E+01,1.62334E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.54874E+01,2.02304E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.54874E+01,2.42274E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.54874E+01,2.82243E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.54874E+01,3.22213E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.50877E+01,-3.57273E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.50877E+01,-3.17303E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.50877E+01,-2.77334E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.50877E+01,-2.37364E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.50877E+01,-1.97394E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.50877E+01,-1.57424E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.50877E+01,-1.17454E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.50877E+01,-7.74847E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.50877E+01,-3.75149E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.50877E+01,2.45489E-02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.50877E+01,4.24247E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.50877E+01,8.23944E-01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.50877E+01,1.22364E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.50877E+01,1.62334E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.50877E+01,2.02304E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.50877E+01,2.42274E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.50877E+01,2.82243E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,-7.50877E+01,3.22213E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.18825E+01,-3.57273E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.18825E+01,-3.17303E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.18825E+01,-2.77334E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.18825E+01,-2.37364E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.18825E+01,-1.97394E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.18825E+01,-1.57424E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.18825E+01,-1.17454E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.18825E+01,-7.74847E-01,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.18825E+01,-3.75149E-01,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.18825E+01,2.45489E-02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.18825E+01,4.24247E-01,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.18825E+01,8.23944E-01,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.18825E+01,1.22364E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.18825E+01,1.62334E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.18825E+01,2.02304E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.18825E+01,2.42274E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.18825E+01,2.82243E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.18825E+01,3.22213E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.14828E+01,-3.57273E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.14828E+01,-3.17303E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.14828E+01,-2.77334E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.14828E+01,-2.37364E+00,2.19107E-07
SA(3.53),3.51266E-02,5.00000E-01,-8.14828E+01,-1.97394E+00,4.42474E-07
SA(3.53),3.51266E-02,5.00000E-01,-8.14828E+01,-1.57424E+00,8.74161E-07
SA(3.53),3.51266E-02,5.00000E-01,-8.14828E+01,-1.17454E+00,2.25941E-07
SA(3.53),3.51266E-02,5.00000E-01,-8.14828E+01,-7.74847E-01,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.14828E+01,-3.75149E-01,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.14828E+01,2.45489E-02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.14828E+01,4.24247E-01,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.14828E+01,8.23944E-01,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.14828E+01,1.22364E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.14828E+01,1.62334E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.14828E+01,2.02304E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.14828E+01,2.42274E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.14828E+01,2.82243E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.14828E+01,3.22213E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.10831E+01,-3.57273E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.10831E+01,-3.17303E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.10831E+01,-2.77334E+00,1.05539E-06
SA(3.53),3.51266E-02,5.00000E-01,-8.10831E+01,-2.37364E+00,2.61318E-06
SA(3.53),3.51266E-02,5.00000E-01,-8.10831E+01,-1.97394E+00,2.82568E-06
SA(3.53),3.51266E-02,5.00000E-01,-8.10831E+01,-1.57424E+00,5.85528E-06
SA(3.53),3.51266E-02,5.00000E-01,-8.10831E+01,-1.17454E+00,7.04677E-06
SA(3.53),3.51266E-02,5.00000E-01,-8.10831E+01,-7.74847E-01,7.73313E-06
SA(3.53),3.51266E-02,5.00000E-01,-8.10831E+01,-3.75149E-01,6.11458E-06
SA(3.53),3.51266E-02,5.00000E-01,-8.10831E+01,2.45489E-02,2.73369E-09
SA(3.53),3.51266E-02,5.00000E-01,-8.10831E+01,4.24247E-01,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.10831E+01,8.23944E-01,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.10831E+01,1.22364E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.10831E+01,1.62334E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.10831E+01,2.02304E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.10831E+01,2.42274E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.10831E+01,2.82243E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.10831E+01,3.22213E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.06834E+01,-3.57273E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.06834E+01,-3.17303E+00,5.76042E-07
SA(3.53),3.51266E-02,5.00000E-01,-8.06834E+01,-2.77334E+00,6.03893E-06
SA(3.53),3.51266E-02,5.00000E-01,-8.06834E+01,-2.37364E+00,9.98979E-06
SA(3.53),3.51266E-02,5.00000E-01,-8.06834E+01,-1.97394E+00,8.36703E-06
SA(3.53),3.51266E-02,5.00000E-01,-8.06834E+01,-1.57424E+00,1.75088E-05
SA(3.53),3.51266E-02,5.00000E-01,-8.06834E+01,-1.17454E+00,2.26225E-05
SA(3.53),3.51266E-02,5.00000E-01,-8.06834E+01,-7.74847E-01,3.17205E-05
SA(3.53),3.51266E-02,5.00000E-01,-8.06834E+01,-3.75149E-01,1.71620E-04
SA(3.53),3.51266E-02,5.00000E-01,-8.06834E+01,2.45489E-02,5.58613E-04
SA(3.53),3.51266E-02,5.00000E-01,-8.06834E+01,4.24247E-01,2.27930E-04
SA(3.53),3.51266E-02,5.00000E-01,-8.06834E+01,8.23944E-01,2.08346E-10
SA(3.53),3.51266E-02,5.00000E-01,-8.06834E+01,1.22364E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.06834E+01,1.62334E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.06834E+01,2.02304E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.06834E+01,2.42274E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.06834E+01,2.82243E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.06834E+01,3.22213E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.02837E+01,-3.57273E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.02837E+01,-3.17303E+00,3.07721E-07
SA(3.53),3.51266E-02,5.00000E-01,-8.02837E+01,-2.77334E+00,4.29209E-06
SA(3.53),3.51266E-02,5.00000E-01,-8.02837E+01,-2.37364E+00,5.52523E-06
SA(3.53),3.51266E-02,5.00000E-01,-8.02837E+01,-1.97394E+00,8.83836E-06
SA(3.53),3.51266E-02,5.00000E-01,-8.02837E+01,-1.57424E+00,1.04491E-05
SA(3.53),3.51266E-02,5.00000E-01,-8.02837E+01,-1.17454E+00,2.90275E-05
SA(3.53),3.51266E-02,5.00000E-01,-8.02837E+01,-7.74847E-01,6.00024E-05
SA(3.53),3.51266E-02,5.00000E-01,-8.02837E+01,-3.75149E-01,9.20393E-04
SA(3.53),3.51266E-02,5.00000E-01,-8.02837E+01,2.45489E-02,1.85681E-03
SA(3.53),3.51266E-02,5.00000E-01,-8.02837E+01,4.24247E-01,2.34150E-03
SA(3.53),3.51266E-02,5.00000E-01,-8.02837E+01,8.23944E-01,4.11133E-03
SA(3.53),3.51266E-02,5.00000E-01,-8.02837E+01,1.22364E+00,1.97989E-04
SA(3.53),3.51266E-02,5.00000E-01,-8.02837E+01,1.62334E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-8.02837E+01,2.02304E+00,9.60976E-09
SA(3.53),3.51266E-02,5.00000E-01,-8.02837E+01,2.42274E+00,2.90615E-09
SA(3.53),3.51266E-02,5.00000E-01,-8.02837E+01,2.82243E+00,9.57845E-12
SA(3.53),3.51266E-02,5.00000E-01,-8.02837E+01,3.22213E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,-7.98840E+01,-3.57273E+00,1.23644E-08
SA(3.53),3.51266E-02,5.00000E-01,-7.98840E+01,-3.17303E+00,7.14701E-07
SA(3.53),3.51266E-02,5.00000E-01,-7.98840E+01,-2.77334E+00,2.53545E-05
SA(3.53),3.51266E-02,5.00000E-01,-7.98840E+01,-2.37364E+00,8.06492E-06
SA(3.53),3.51266E-02,5.00000E-01,-7.98840E+01,-1.97394E+00,2.11501E-05
