#,,,,,"generated_by='OpenQuake engine 3.21.0', start_date='2025-07-24T11:00:29', checksum=780008276, investigation_time=50.0, mag_bin_edges=[4.5, 5.0, 5.5, 6.0, 6.5, 7.0, 7.5, 8.0, 8.5, 9.0], dist_bin_edges=[0.0, 10.0, 20.0, 30.0, 40.0, 50.0, 60.0, 70.0, 80.0, 90.0, 100.0, 110.0, 120.0, 130.0, 140.0, 150.0, 160.0, 170.0, 180.0, 190.0, 200.0, 210.0, 220.0, 230.0, 240.0, 250.0, 260.0, 270.0, 280.0, 290.0, 300.0, 310.0, 320.0, 330.0, 340.0, 350.0, 360.0, 370.0, 380.0, 390.0, 400.0], lon_bin_edges=[-82.08239683699213, -81.68269718843744, -81.28299753988277, -80.88329789132808, -80.48359824277341, -80.08389859421872, -79.68419894566405, -79.28449929710936, -78.88479964855468, -78.4851, -78.08540035144532, -77.68570070289064, -77.28600105433596, -76.88630140578128, -76.4866017572266, -76.08690210867192, -75.68720246011723, -75.28750281156256, -74.88780316300787], lat_bin_edges=[-3.77258, -3.372882222222222, -2.973184444444444, -2.5734866666666663, -2.1737888888888883, -1.7740911111111104, -1.3743933333333325, -0.9746955555555545, -0.5749977777777766, -0.17529999999999868, 0.22439777777777925, 0.6240955555555572, 1.023793333333335, 1.423491111111113, 1.823188888888891, 2.222886666666669, 2.622584444444447, 3.0222822222222248, 3.4219800000000027], eps_bin_edges=[-6.0, -4.0, -2.0, 0.0, 2.0, 4.0, 6.0], tectonic_region_types=['Active Shallow Crust', 'Subduction Interface', 'Subduction IntraSlab'], lon=-78.4851, lat=-0.1753"
imt,iml,poe,mag,dist,mean
SA(3.53),7.05592E-02,2.00000E-01,5.75000E+00,2.25000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.75000E+00,2.35000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.75000E+00,2.45000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.75000E+00,2.55000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.75000E+00,2.65000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.75000E+00,2.75000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.75000E+00,2.85000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.75000E+00,2.95000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.75000E+00,3.05000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.75000E+00,3.15000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.75000E+00,3.25000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.75000E+00,3.35000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.75000E+00,3.45000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.75000E+00,3.55000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.75000E+00,3.65000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.75000E+00,3.75000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.75000E+00,3.85000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,5.75000E+00,3.95000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,6.25000E+00,5.00000E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,6.25000E+00,1.50000E+01,2.11749E-02
SA(3.53),7.05592E-02,2.00000E-01,6.25000E+00,2.50000E+01,2.39654E-02
SA(3.53),7.05592E-02,2.00000E-01,6.25000E+00,3.50000E+01,5.36685E-03
SA(3.53),7.05592E-02,2.00000E-01,6.25000E+00,4.50000E+01,1.27161E-03
SA(3.53),7.05592E-02,2.00000E-01,6.25000E+00,5.50000E+01,1.94963E-03
SA(3.53),7.05592E-02,2.00000E-01,6.25000E+00,6.50000E+01,1.10086E-03
SA(3.53),7.05592E-02,2.00000E-01,6.25000E+00,7.50000E+01,8.14764E-04
SA(3.53),7.05592E-02,2.00000E-01,6.25000E+00,8.50000E+01,6.00123E-04
SA(3.53),7.05592E-02,2.00000E-01,6.25000E+00,9.50000E+01,3.32313E-04
SA(3.53),7.05592E-02,2.00000E-01,6.25000E+00,1.05000E+02,1.41389E-04
SA(3.53),7.05592E-02,2.00000E-01,6.25000E+00,1.15000E+02,7.08131E-05
SA(3.53),7.05592E-02,2.00000E-01,6.25000E+00,1.25000E+02,4.60169E-05
SA(3.53),7.05592E-02,2.00000E-01,6.25000E+00,1.35000E+02,2.59372E-05
SA(3.53),7.05592E-02,2.00000E-01,6.25000E+00,1.45000E+02,1.28585E-05
SA(3.53),7.05592E-02,2.00000E-01,6.25000E+00,1.55000E+02,9.29724E-06
SA(3.53),7.05592E-02,2.00000E-01,6.25000E+00,1.65000E+02,6.27203E-06
SA(3.53),7.05592E-02,2.00000E-01,6.25000E+00,1.75000E+02,4.25138E-06
SA(3.53),7.05592E-02,2.00000E-01,6.25000E+00,1.85000E+02,2.52828E-06
SA(3.53),7.05592E-02,2.00000E-01,6.25000E+00,1.95000E+02,1.99781E-06
SA(3.53),7.05592E-02,2.00000E-01,6.25000E+00,2.05000E+02,1.27264E-06
SA(3.53),7.05592E-02,2.00000E-01,6.25000E+00,2.15000E+02,9.86269E-07
SA(3.53),7.05592E-02,2.00000E-01,6.25000E+00,2.25000E+02,5.44531E-07
SA(3.53),7.05592E-02,2.00000E-01,6.25000E+00,2.35000E+02,3.45939E-07
SA(3.53),7.05592E-02,2.00000E-01,6.25000E+00,2.45000E+02,2.83220E-07
SA(3.53),7.05592E-02,2.00000E-01,6.25000E+00,2.55000E+02,2.59297E-07
SA(3.53),7.05592E-02,2.00000E-01,6.25000E+00,2.65000E+02,1.92734E-07
SA(3.53),7.05592E-02,2.00000E-01,6.25000E+00,2.75000E+02,1.51111E-07
SA(3.53),7.05592E-02,2.00000E-01,6.25000E+00,2.85000E+02,1.14074E-07
SA(3.53),7.05592E-02,2.00000E-01,6.25000E+00,2.95000E+02,8.03783E-08
SA(3.53),7.05592E-02,2.00000E-01,6.25000E+00,3.05000E+02,6.60952E-08
SA(3.53),7.05592E-02,2.00000E-01,6.25000E+00,3.15000E+02,5.27094E-08
SA(3.53),7.05592E-02,2.00000E-01,6.25000E+00,3.25000E+02,4.16335E-08
SA(3.53),7.05592E-02,2.00000E-01,6.25000E+00,3.35000E+02,3.13880E-08
SA(3.53),7.05592E-02,2.00000E-01,6.25000E+00,3.45000E+02,2.27525E-08
SA(3.53),7.05592E-02,2.00000E-01,6.25000E+00,3.55000E+02,4.24782E-12
SA(3.53),7.05592E-02,2.00000E-01,6.25000E+00,3.65000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,6.25000E+00,3.75000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,6.25000E+00,3.85000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,6.25000E+00,3.95000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,6.75000E+00,5.00000E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,6.75000E+00,1.50000E+01,3.29296E-02
SA(3.53),7.05592E-02,2.00000E-01,6.75000E+00,2.50000E+01,1.44033E-02
SA(3.53),7.05592E-02,2.00000E-01,6.75000E+00,3.50000E+01,5.08123E-03
SA(3.53),7.05592E-02,2.00000E-01,6.75000E+00,4.50000E+01,1.62390E-03
SA(3.53),7.05592E-02,2.00000E-01,6.75000E+00,5.50000E+01,4.67313E-03
SA(3.53),7.05592E-02,2.00000E-01,6.75000E+00,6.50000E+01,2.83312E-03
SA(3.53),7.05592E-02,2.00000E-01,6.75000E+00,7.50000E+01,2.32687E-03
SA(3.53),7.05592E-02,2.00000E-01,6.75000E+00,8.50000E+01,1.83319E-03
SA(3.53),7.05592E-02,2.00000E-01,6.75000E+00,9.50000E+01,8.35364E-04
SA(3.53),7.05592E-02,2.00000E-01,6.75000E+00,1.05000E+02,4.60672E-04
SA(3.53),7.05592E-02,2.00000E-01,6.75000E+00,1.15000E+02,2.78508E-04
SA(3.53),7.05592E-02,2.00000E-01,6.75000E+00,1.25000E+02,1.74588E-04
SA(3.53),7.05592E-02,2.00000E-01,6.75000E+00,1.35000E+02,1.01327E-04
SA(3.53),7.05592E-02,2.00000E-01,6.75000E+00,1.45000E+02,4.89256E-05
SA(3.53),7.05592E-02,2.00000E-01,6.75000E+00,1.55000E+02,3.45820E-05
SA(3.53),7.05592E-02,2.00000E-01,6.75000E+00,1.65000E+02,2.52478E-05
SA(3.53),7.05592E-02,2.00000E-01,6.75000E+00,1.75000E+02,1.87462E-05
SA(3.53),7.05592E-02,2.00000E-01,6.75000E+00,1.85000E+02,1.42766E-05
SA(3.53),7.05592E-02,2.00000E-01,6.75000E+00,1.95000E+02,1.13383E-05
SA(3.53),7.05592E-02,2.00000E-01,6.75000E+00,2.05000E+02,6.97881E-06
SA(3.53),7.05592E-02,2.00000E-01,6.75000E+00,2.15000E+02,5.35549E-06
SA(3.53),7.05592E-02,2.00000E-01,6.75000E+00,2.25000E+02,3.42360E-06
SA(3.53),7.05592E-02,2.00000E-01,6.75000E+00,2.35000E+02,2.48734E-06
SA(3.53),7.05592E-02,2.00000E-01,6.75000E+00,2.45000E+02,1.99733E-06
SA(3.53),7.05592E-02,2.00000E-01,6.75000E+00,2.55000E+02,2.00903E-06
SA(3.53),7.05592E-02,2.00000E-01,6.75000E+00,2.65000E+02,1.60229E-06
SA(3.53),7.05592E-02,2.00000E-01,6.75000E+00,2.75000E+02,1.28335E-06
SA(3.53),7.05592E-02,2.00000E-01,6.75000E+00,2.85000E+02,9.56952E-07
SA(3.53),7.05592E-02,2.00000E-01,6.75000E+00,2.95000E+02,8.01474E-07
SA(3.53),7.05592E-02,2.00000E-01,6.75000E+00,3.05000E+02,6.41574E-07
SA(3.53),7.05592E-02,2.00000E-01,6.75000E+00,3.15000E+02,4.84571E-07
SA(3.53),7.05592E-02,2.00000E-01,6.75000E+00,3.25000E+02,4.29021E-07
SA(3.53),7.05592E-02,2.00000E-01,6.75000E+00,3.35000E+02,2.61144E-07
SA(3.53),7.05592E-02,2.00000E-01,6.75000E+00,3.45000E+02,1.99230E-07
SA(3.53),7.05592E-02,2.00000E-01,6.75000E+00,3.55000E+02,2.87263E-09
SA(3.53),7.05592E-02,2.00000E-01,6.75000E+00,3.65000E+02,1.79639E-09
SA(3.53),7.05592E-02,2.00000E-01,6.75000E+00,3.75000E+02,1.09810E-09
SA(3.53),7.05592E-02,2.00000E-01,6.75000E+00,3.85000E+02,7.30859E-10
SA(3.53),7.05592E-02,2.00000E-01,6.75000E+00,3.95000E+02,4.83050E-10
SA(3.53),7.05592E-02,2.00000E-01,7.25000E+00,5.00000E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,7.25000E+00,1.50000E+01,3.62645E-02
SA(3.53),7.05592E-02,2.00000E-01,7.25000E+00,2.50000E+01,1.05543E-02
SA(3.53),7.05592E-02,2.00000E-01,7.25000E+00,3.50000E+01,4.88543E-03
SA(3.53),7.05592E-02,2.00000E-01,7.25000E+00,4.50000E+01,2.49374E-03
SA(3.53),7.05592E-02,2.00000E-01,7.25000E+00,5.50000E+01,9.22595E-03
SA(3.53),7.05592E-02,2.00000E-01,7.25000E+00,6.50000E+01,4.97590E-03
SA(3.53),7.05592E-02,2.00000E-01,7.25000E+00,7.50000E+01,8.77618E-03
SA(3.53),7.05592E-02,2.00000E-01,7.25000E+00,8.50000E+01,4.06612E-03
SA(3.53),7.05592E-02,2.00000E-01,7.25000E+00,9.50000E+01,2.14075E-03
SA(3.53),7.05592E-02,2.00000E-01,7.25000E+00,1.05000E+02,7.91355E-04
SA(3.53),7.05592E-02,2.00000E-01,7.25000E+00,1.15000E+02,5.79868E-04
SA(3.53),7.05592E-02,2.00000E-01,7.25000E+00,1.25000E+02,4.81640E-04
SA(3.53),7.05592E-02,2.00000E-01,7.25000E+00,1.35000E+02,3.34080E-04
SA(3.53),7.05592E-02,2.00000E-01,7.25000E+00,1.45000E+02,2.21212E-04
SA(3.53),7.05592E-02,2.00000E-01,7.25000E+00,1.55000E+02,1.52851E-04
SA(3.53),7.05592E-02,2.00000E-01,7.25000E+00,1.65000E+02,1.17119E-04
SA(3.53),7.05592E-02,2.00000E-01,7.25000E+00,1.75000E+02,8.16503E-05
SA(3.53),7.05592E-02,2.00000E-01,7.25000E+00,1.85000E+02,6.65059E-05
SA(3.53),7.05592E-02,2.00000E-01,7.25000E+00,1.95000E+02,4.57285E-05
SA(3.53),7.05592E-02,2.00000E-01,7.25000E+00,2.05000E+02,3.77543E-05
SA(3.53),7.05592E-02,2.00000E-01,7.25000E+00,2.15000E+02,1.98835E-05
SA(3.53),7.05592E-02,2.00000E-01,7.25000E+00,2.25000E+02,1.45468E-05
SA(3.53),7.05592E-02,2.00000E-01,7.25000E+00,2.35000E+02,1.08227E-05
SA(3.53),7.05592E-02,2.00000E-01,7.25000E+00,2.45000E+02,7.31511E-06
SA(3.53),7.05592E-02,2.00000E-01,7.25000E+00,2.55000E+02,5.48576E-05
SA(3.53),7.05592E-02,2.00000E-01,7.25000E+00,2.65000E+02,1.51508E-05
SA(3.53),7.05592E-02,2.00000E-01,7.25000E+00,2.75000E+02,1.15102E-05
SA(3.53),7.05592E-02,2.00000E-01,7.25000E+00,2.85000E+02,6.93062E-06
SA(3.53),7.05592E-02,2.00000E-01,7.25000E+00,2.95000E+02,5.71985E-06
SA(3.53),7.05592E-02,2.00000E-01,7.25000E+00,3.05000E+02,4.25860E-06
SA(3.53),7.05592E-02,2.00000E-01,7.25000E+00,3.15000E+02,3.22515E-06
SA(3.53),7.05592E-02,2.00000E-01,7.25000E+00,3.25000E+02,2.34523E-06
SA(3.53),7.05592E-02,2.00000E-01,7.25000E+00,3.35000E+02,1.42526E-06
SA(3.53),7.05592E-02,2.00000E-01,7.25000E+00,3.45000E+02,1.01206E-06
SA(3.53),7.05592E-02,2.00000E-01,7.25000E+00,3.55000E+02,6.73314E-07
SA(3.53),7.05592E-02,2.00000E-01,7.25000E+00,3.65000E+02,4.73344E-07
SA(3.53),7.05592E-02,2.00000E-01,7.25000E+00,3.75000E+02,3.32316E-07
SA(3.53),7.05592E-02,2.00000E-01,7.25000E+00,3.85000E+02,2.42447E-07
SA(3.53),7.05592E-02,2.00000E-01,7.25000E+00,3.95000E+02,1.72070E-07
SA(3.53),7.05592E-02,2.00000E-01,7.75000E+00,5.00000E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,7.75000E+00,1.50000E+01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,7.75000E+00,2.50000E+01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,7.75000E+00,3.50000E+01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,7.75000E+00,4.50000E+01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,7.75000E+00,5.50000E+01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,7.75000E+00,6.50000E+01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,7.75000E+00,7.50000E+01,1.58153E-03
SA(3.53),7.05592E-02,2.00000E-01,7.75000E+00,8.50000E+01,5.78174E-05
SA(3.53),7.05592E-02,2.00000E-01,7.75000E+00,9.50000E+01,5.21532E-05
SA(3.53),7.05592E-02,2.00000E-01,7.75000E+00,1.05000E+02,3.71279E-05
SA(3.53),7.05592E-02,2.00000E-01,7.75000E+00,1.15000E+02,4.31387E-04
SA(3.53),7.05592E-02,2.00000E-01,7.75000E+00,1.25000E+02,8.22858E-04
SA(3.53),7.05592E-02,2.00000E-01,7.75000E+00,1.35000E+02,7.42694E-04
SA(3.53),7.05592E-02,2.00000E-01,7.75000E+00,1.45000E+02,7.53356E-04
SA(3.53),7.05592E-02,2.00000E-01,7.75000E+00,1.55000E+02,6.32535E-04
SA(3.53),7.05592E-02,2.00000E-01,7.75000E+00,1.65000E+02,4.93363E-04
SA(3.53),7.05592E-02,2.00000E-01,7.75000E+00,1.75000E+02,4.28363E-04
SA(3.53),7.05592E-02,2.00000E-01,7.75000E+00,1.85000E+02,3.34480E-04
SA(3.53),7.05592E-02,2.00000E-01,7.75000E+00,1.95000E+02,2.54509E-04
SA(3.53),7.05592E-02,2.00000E-01,7.75000E+00,2.05000E+02,2.18581E-04
SA(3.53),7.05592E-02,2.00000E-01,7.75000E+00,2.15000E+02,1.72181E-04
SA(3.53),7.05592E-02,2.00000E-01,7.75000E+00,2.25000E+02,1.38731E-04
SA(3.53),7.05592E-02,2.00000E-01,7.75000E+00,2.35000E+02,9.75787E-05
SA(3.53),7.05592E-02,2.00000E-01,7.75000E+00,2.45000E+02,5.42036E-05
SA(3.53),7.05592E-02,2.00000E-01,7.75000E+00,2.55000E+02,3.28976E-05
SA(3.53),7.05592E-02,2.00000E-01,7.75000E+00,2.65000E+02,2.25521E-05
SA(3.53),7.05592E-02,2.00000E-01,7.75000E+00,2.75000E+02,1.48183E-05
SA(3.53),7.05592E-02,2.00000E-01,7.75000E+00,2.85000E+02,1.09770E-05
SA(3.53),7.05592E-02,2.00000E-01,7.75000E+00,2.95000E+02,9.24918E-06
SA(3.53),7.05592E-02,2.00000E-01,7.75000E+00,3.05000E+02,7.23115E-06
SA(3.53),7.05592E-02,2.00000E-01,7.75000E+00,3.15000E+02,5.33714E-06
SA(3.53),7.05592E-02,2.00000E-01,7.75000E+00,3.25000E+02,4.24406E-06
SA(3.53),7.05592E-02,2.00000E-01,7.75000E+00,3.35000E+02,3.31054E-06
SA(3.53),7.05592E-02,2.00000E-01,7.75000E+00,3.45000E+02,3.31840E-06
SA(3.53),7.05592E-02,2.00000E-01,7.75000E+00,3.55000E+02,3.88284E-06
SA(3.53),7.05592E-02,2.00000E-01,7.75000E+00,3.65000E+02,4.39525E-06
SA(3.53),7.05592E-02,2.00000E-01,7.75000E+00,3.75000E+02,3.85002E-06
SA(3.53),7.05592E-02,2.00000E-01,7.75000E+00,3.85000E+02,3.81859E-06
SA(3.53),7.05592E-02,2.00000E-01,7.75000E+00,3.95000E+02,3.03709E-06
SA(3.53),7.05592E-02,2.00000E-01,8.25000E+00,5.00000E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,8.25000E+00,1.50000E+01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,8.25000E+00,2.50000E+01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,8.25000E+00,3.50000E+01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,8.25000E+00,4.50000E+01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,8.25000E+00,5.50000E+01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,8.25000E+00,6.50000E+01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,8.25000E+00,7.50000E+01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,8.25000E+00,8.50000E+01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,8.25000E+00,9.50000E+01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,8.25000E+00,1.05000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,8.25000E+00,1.15000E+02,3.68912E-04
SA(3.53),7.05592E-02,2.00000E-01,8.25000E+00,1.25000E+02,7.32797E-04
SA(3.53),7.05592E-02,2.00000E-01,8.25000E+00,1.35000E+02,7.42702E-04
SA(3.53),7.05592E-02,2.00000E-01,8.25000E+00,1.45000E+02,6.60415E-04
SA(3.53),7.05592E-02,2.00000E-01,8.25000E+00,1.55000E+02,6.35956E-04
SA(3.53),7.05592E-02,2.00000E-01,8.25000E+00,1.65000E+02,5.08520E-04
SA(3.53),7.05592E-02,2.00000E-01,8.25000E+00,1.75000E+02,4.99920E-04
SA(3.53),7.05592E-02,2.00000E-01,8.25000E+00,1.85000E+02,3.76343E-04
SA(3.53),7.05592E-02,2.00000E-01,8.25000E+00,1.95000E+02,3.47060E-04
SA(3.53),7.05592E-02,2.00000E-01,8.25000E+00,2.05000E+02,2.82341E-04
SA(3.53),7.05592E-02,2.00000E-01,8.25000E+00,2.15000E+02,2.45557E-04
SA(3.53),7.05592E-02,2.00000E-01,8.25000E+00,2.25000E+02,1.91375E-04
SA(3.53),7.05592E-02,2.00000E-01,8.25000E+00,2.35000E+02,1.57348E-04
SA(3.53),7.05592E-02,2.00000E-01,8.25000E+00,2.45000E+02,6.96899E-05
SA(3.53),7.05592E-02,2.00000E-01,8.25000E+00,2.55000E+02,4.52670E-05
SA(3.53),7.05592E-02,2.00000E-01,8.25000E+00,2.65000E+02,3.89572E-05
SA(3.53),7.05592E-02,2.00000E-01,8.25000E+00,2.75000E+02,2.69186E-05
SA(3.53),7.05592E-02,2.00000E-01,8.25000E+00,2.85000E+02,2.08926E-05
SA(3.53),7.05592E-02,2.00000E-01,8.25000E+00,2.95000E+02,1.73508E-05
SA(3.53),7.05592E-02,2.00000E-01,8.25000E+00,3.05000E+02,1.51021E-05
SA(3.53),7.05592E-02,2.00000E-01,8.25000E+00,3.15000E+02,1.16934E-05
SA(3.53),7.05592E-02,2.00000E-01,8.25000E+00,3.25000E+02,9.06391E-06
SA(3.53),7.05592E-02,2.00000E-01,8.25000E+00,3.35000E+02,7.52002E-06
SA(3.53),7.05592E-02,2.00000E-01,8.25000E+00,3.45000E+02,6.27011E-06
SA(3.53),7.05592E-02,2.00000E-01,8.25000E+00,3.55000E+02,5.24420E-06
SA(3.53),7.05592E-02,2.00000E-01,8.25000E+00,3.65000E+02,4.37998E-06
SA(3.53),7.05592E-02,2.00000E-01,8.25000E+00,3.75000E+02,3.64016E-06
SA(3.53),7.05592E-02,2.00000E-01,8.25000E+00,3.85000E+02,2.82389E-06
SA(3.53),7.05592E-02,2.00000E-01,8.25000E+00,3.95000E+02,2.36909E-06
SA(3.53),7.05592E-02,2.00000E-01,8.75000E+00,5.00000E+00,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,8.75000E+00,1.50000E+01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,8.75000E+00,2.50000E+01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,8.75000E+00,3.50000E+01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,8.75000E+00,4.50000E+01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,8.75000E+00,5.50000E+01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,8.75000E+00,6.50000E+01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,8.75000E+00,7.50000E+01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,8.75000E+00,8.50000E+01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,8.75000E+00,9.50000E+01,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,8.75000E+00,1.05000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,8.75000E+00,1.15000E+02,5.45900E-04
SA(3.53),7.05592E-02,2.00000E-01,8.75000E+00,1.25000E+02,9.70273E-04
SA(3.53),7.05592E-02,2.00000E-01,8.75000E+00,1.35000E+02,8.95602E-04
SA(3.53),7.05592E-02,2.00000E-01,8.75000E+00,1.45000E+02,8.66472E-04
SA(3.53),7.05592E-02,2.00000E-01,8.75000E+00,1.55000E+02,7.04527E-04
SA(3.53),7.05592E-02,2.00000E-01,8.75000E+00,1.65000E+02,7.42449E-04
SA(3.53),7.05592E-02,2.00000E-01,8.75000E+00,1.75000E+02,6.00463E-04
SA(3.53),7.05592E-02,2.00000E-01,8.75000E+00,1.85000E+02,5.47875E-04
SA(3.53),7.05592E-02,2.00000E-01,8.75000E+00,1.95000E+02,4.75621E-04
SA(3.53),7.05592E-02,2.00000E-01,8.75000E+00,2.05000E+02,4.20994E-04
SA(3.53),7.05592E-02,2.00000E-01,8.75000E+00,2.15000E+02,3.72300E-04
SA(3.53),7.05592E-02,2.00000E-01,8.75000E+00,2.25000E+02,3.39787E-04
SA(3.53),7.05592E-02,2.00000E-01,8.75000E+00,2.35000E+02,2.38652E-04
SA(3.53),7.05592E-02,2.00000E-01,8.75000E+00,2.45000E+02,8.87486E-05
SA(3.53),7.05592E-02,2.00000E-01,8.75000E+00,2.55000E+02,8.35495E-05
SA(3.53),7.05592E-02,2.00000E-01,8.75000E+00,2.65000E+02,6.01636E-05
SA(3.53),7.05592E-02,2.00000E-01,8.75000E+00,2.75000E+02,5.07576E-05
SA(3.53),7.05592E-02,2.00000E-01,8.75000E+00,2.85000E+02,4.27832E-05
SA(3.53),7.05592E-02,2.00000E-01,8.75000E+00,2.95000E+02,3.04070E-05
SA(3.53),7.05592E-02,2.00000E-01,8.75000E+00,3.05000E+02,2.76376E-05
SA(3.53),7.05592E-02,2.00000E-01,8.75000E+00,3.15000E+02,2.62350E-05
SA(3.53),7.05592E-02,2.00000E-01,8.75000E+00,3.25000E+02,1.85408E-05
SA(3.53),7.05592E-02,2.00000E-01,8.75000E+00,3.35000E+02,1.58671E-05
SA(3.53),7.05592E-02,2.00000E-01,8.75000E+00,3.45000E+02,1.36558E-05
SA(3.53),7.05592E-02,2.00000E-01,8.75000E+00,3.55000E+02,1.08870E-05
SA(3.53),7.05592E-02,2.00000E-01,8.75000E+00,3.65000E+02,1.06415E-05
SA(3.53),7.05592E-02,2.00000E-01,8.75000E+00,3.75000E+02,8.46784E-06
SA(3.53),7.05592E-02,2.00000E-01,8.75000E+00,3.85000E+02,6.79422E-06
SA(3.53),7.05592E-02,2.00000E-01,8.75000E+00,3.95000E+02,6.23714E-06
SA(3.53),3.51266E-02,5.00000E-01,4.75000E+00,5.00000E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,4.75000E+00,1.50000E+01,1.67114E-06
SA(3.53),3.51266E-02,5.00000E-01,4.75000E+00,2.50000E+01,1.35727E-06
SA(3.53),3.51266E-02,5.00000E-01,4.75000E+00,3.50000E+01,1.61983E-07
SA(3.53),3.51266E-02,5.00000E-01,4.75000E+00,4.50000E+01,1.08054E-08
SA(3.53),3.51266E-02,5.00000E-01,4.75000E+00,5.50000E+01,1.74148E-09
SA(3.53),3.51266E-02,5.00000E-01,4.75000E+00,6.50000E+01,1.97387E-10
SA(3.53),3.51266E-02,5.00000E-01,4.75000E+00,7.50000E+01,2.26936E-11
SA(3.53),3.51266E-02,5.00000E-01,4.75000E+00,8.50000E+01,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,4.75000E+00,9.50000E+01,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,4.75000E+00,1.05000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,4.75000E+00,1.15000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,4.75000E+00,1.25000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,4.75000E+00,1.35000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,4.75000E+00,1.45000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,4.75000E+00,1.55000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,4.75000E+00,1.65000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,4.75000E+00,1.75000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,4.75000E+00,1.85000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,4.75000E+00,1.95000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,4.75000E+00,2.05000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,4.75000E+00,2.15000E+02,0.00000E+00
